"";"Site.ID";"Site";"Location";"Region";"Period";"Start.BP.site";"End.BP.site";"Start.BP";"End.BP";"C14.Date";"C14...";"Start.BP.14c";"End.BP.14c";"Latitude";"Longitude";"Study.ID";"Individual.ID";"Sample.ID";"Averaged";"Sex";"Age";"Age_Cat";"C.b.coll.";"N.b.coll.";"C.N..bone.";"CN.accept";"X..collagen.yield..bone.";"elevation";"dist2coast";"d2coast_km";"elev.factor";"Temp_Mean";"Precip_Mean";"Temp_Mean_Seasonality";"Precip_Mean_Seasonality";"Temp_Mean.sd";"Precip_Mean.sd";"Temp_Mean_Seasonality.sd";"Precip_Mean_Seasonality.sd";"Demography.kde.14c";"Demography.kde.corr.14c";"Demography.kde.14c.sd";"Demography.kde.corr.14c.sd";"Citations";"median.year"
"308";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1661;"20.000.089";"VBIRL-350";"#N/A";"M";"MA";"#N/A";-13,83;13,85;"3.18";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244235;"2.67e-06";"5.2e-05";"1.16e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"309";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1662;"2.002.028";"VBIRL-351";"#N/A";"M";"MA";"#N/A";-14,98;13,34;"3.23";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000246487;"2.65e-06";"5.19e-05";"1.17e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"310";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1663;"20.050.001";"VBIRL-352";"#N/A";"F";"MA";"#N/A";-14,57;13;"3.15";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244309;"2.64e-06";"5.16e-05";"1.18e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"311";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1664;"2.007.005";"VBIRL-353";"#N/A";"M";"YA/MA";"#N/A";-12,66;12,81;"3.18";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,00024454;"2.67e-06";"5.12e-05";"1.17e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"312";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1665;"20.090.165";"VBIRL-354";"#N/A";"F";"MA";"#N/A";-16,74;13,02;"3.14";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000243807;"2.67e-06";"5.21e-05";"1.16e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"313";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1666;"20.090.175";"VBIRL-363";"#N/A";"F";"MA";"#N/A";-14,07;13,61;"3.15";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244988;"2.65e-06";"5.23e-05";"1.18e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"314";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1667;"20.110.458";"VBIRL-364";"#N/A";"F";"YA";"#N/A";-15,18;13,41;"3.17";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,88;0,02;0,000244344;"2.66e-06";"5.13e-05";"1.17e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"315";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1668;"20.000.072";"VBIRL-344";"#N/A";"M";"YA/MA";"#N/A";-15,17;13,68;"3.18";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244526;"2.68e-06";"5.17e-05";"1.17e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"316";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1669;"20.000.076";"VBIRL-346";"#N/A";"M";"YA/MA";"#N/A";-12,76;12,94;"3.16";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000245031;"2.65e-06";"5.2e-05";"1.16e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"317";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1670;"20.090.166";"VBIRL-362";"#N/A";"F";"YA";"#N/A";-14,98;13,25;"3.2";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244696;"2.66e-06";"5.18e-05";"1.17e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"318";"Sahuara";"Sahuara";"Colca Valley";"South Highlands";"Late Intermediate Period";773;669;773;669;NA;NA;"#N/A";"#N/A";-156,198;-716,383;1671;"2.011.047";"VBIRL-366";"#N/A";"F";"MA";"#N/A";-14,64;12,7;"3.16";"y";"#N/A";3653;"1.483.970.151";"1.483.970.151";"Highland";11,72;1,14;107,63;0,96;0,03;0,02;0,89;0,02;0,000244365;"2.66e-06";"5.15e-05";"1.18e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"319";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1721;"1.025.011";"VBIRL-356";"#N/A";"F";"YA/MA";"#N/A";-15,44;14,13;"3.16";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000272418;"2.46e-06";"7.6e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"320";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1722;"10.280.082";"VBIRL-342";"#N/A";"M";"MA";"#N/A";-13,41;13,8;"3.15";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,000269638;"2.47e-06";"7.63e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"321";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1723;"10.500.002";"VBIRL-316";"#N/A";"F";"MA/OA";"#N/A";-14,05;12,79;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,000269603;"2.46e-06";"7.61e-05";"1.11e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"322";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1724;"10.500.005";"VBIRL-317";"#N/A";"F";"MA";"#N/A";-13,34;11,56;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,000270967;"2.45e-06";"7.57e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"323";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1725;"10.510.007";"VBIRL-319";"#N/A";"M";"YA";"#N/A";-13,29;12,68;"3.16";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,000272535;"2.49e-06";"7.59e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"324";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1726;"10.510.009";"VBIRL-320";"#N/A";"M";"YA";"#N/A";-12,65;13,61;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,22;0,01;0,000270463;"2.46e-06";"7.56e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"325";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1727;"10.510.009";"VBIRL-337";"#N/A";"M";"MA";"#N/A";-13,3;13,83;"3.13";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,000270892;"2.49e-06";"7.61e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"326";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1728;"10.510.015";"VBIRL-321";"#N/A";"M";"MA";"#N/A";-18,96;12,74;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,000270924;"2.46e-06";"7.63e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"327";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1729;"10.580.135";"VBIRL-359";"#N/A";"M";"MA";"#N/A";-13,39;13,09;"3.18";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000271742;"2.47e-06";"7.68e-05";"1.12e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"328";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1730;"10.580.138";"VBIRL-348";"#N/A";"F";"OA";"#N/A";-16,49;12,32;"3.19";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,000269976;"2.47e-06";"7.61e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"329";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1731;"10.580.139";"VBIRL-360";"#N/A";"F";"MA";"#N/A";-15,08;12,44;"3.15";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,000272419;"2.47e-06";"7.67e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"330";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1732;"10.800.286";"VBIRL-309";"#N/A";"F";"MA";"#N/A";-13,21;12,79;"3.18";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,00027016;"2.46e-06";"7.69e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"331";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1733;"10.800.299";"VBIRL-310";"#N/A";"M";"MA";"#N/A";-14,63;13,01;"3.21";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,00027255;"2.43e-06";"7.55e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"332";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1734;"10.800.302";"VBIRL-338";"#N/A";"F";"MA";"#N/A";-15,81;13,32;"3.13";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000271069;"2.47e-06";"7.66e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"333";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1735;"10.810.891";"VBIRL-361";"#N/A";"M";"MA/OA";"#N/A";-14,25;12,89;"3.14";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000271806;"2.46e-06";"7.58e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"334";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1736;"10.810.895";"VBIRL-312";"#N/A";"M";"MA";"#N/A";-12,38;13,19;"3.2";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,18;0,01;0,000272483;"2.45e-06";"7.61e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"335";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1737;"10.810.918";"VBIRL-340";"#N/A";"M";"MA";"#N/A";-14,44;13,49;"3.16";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,000271766;"2.46e-06";"7.6e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"336";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1738;"10.810.923";"VBIRL-291";"#N/A";"F";"MA";"#N/A";-13,81;12,88;"3.2";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,21;0,01;0,00027245;"2.45e-06";"7.66e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"337";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1739;"10.810.927";"VBIRL-293";"#N/A";"F";"MA/OA";"#N/A";-16,26;12,09;"3.21";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,21;0,01;0,000270452;"2.45e-06";"7.69e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"338";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1740;"10.810.927";"VBIRL-292";"#N/A";"M";"MA/OA";"#N/A";-12,84;13,36;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000272415;"2.47e-06";"7.56e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"339";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1741;"10.810.928";"VBIRL-341";"#N/A";"F";"OA";"#N/A";-15,99;11,08;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000270794;"2.47e-06";"7.67e-05";"1.15e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"340";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1742;"10.810.934";"VBIRL-294";"#N/A";"M";"MA";"#N/A";-11,91;12,94;"3.21";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000271156;"2.48e-06";"7.65e-05";"1.12e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"341";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1743;"1.081.094";"VBIRL-314";"#N/A";"M";"OA";"#N/A";-15,04;12,93;"3.26";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,21;0,01;0,00027069;"2.47e-06";"7.57e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"342";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1744;"10.250.104";"VBIRL-355";"#N/A";"F";"MA";"#N/A";-13,1;13,24;"3.14";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000271605;"2.47e-06";"7.68e-05";"1.14e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"343";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1745;"10.310.049";"VBIRL-347";"#N/A";"F";"YA/MA";"#N/A";-13,89;13,06;"3.15";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000270688;"2.46e-06";"7.59e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"344";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1746;"1.033.001";"VBIRL-357";"#N/A";"M";"MA";"#N/A";-12,71;14,01;"3.15";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,00027046;"2.48e-06";"7.64e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"345";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1747;"10.510.002";"VBIRL-318";"#N/A";"F";"YA";"#N/A";-14,1;11,88;"3.17";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,19;0,01;0,000270087;"2.45e-06";"7.64e-05";"1.13e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
"346";"Yuraq Qaqa";"Yuraq Qaqa";"Colca Valley";"South Highlands";"Late Intermediate Period";904;507;904;507;NA;NA;"#N/A";"#N/A";-156,272;-716,553;1748;"10.800.306";"VBIRL-311";"#N/A";"F";"YA";"#N/A";-13,92;13,1;"3.24";"y";"#N/A";3746;"146670.9";"1.466.709";"Highland";11,71;1,15;108,68;0,96;0,04;0,02;2,2;0,01;0,00027118;"2.46e-06";"7.69e-05";"1.15e-06";"Velasco, M. C. (2016). Mortuary tradition and social transformation during the Late Intermediate Period (AD 1100-1450): a bioarchaeological analysis of above-Ground burials in the Colca Valley, Peru. Vanderbilt University.";NA
