Site.ID,Site,Location,Region,Period,Start.BP.site,End.BP.site,Start.BP,End.BP,C14.Date,C14...,Start.BP.14c,End.BP.14c,Latitude,Longitude,Study.ID,Individual.ID,Sample.ID,Averaged,Sex,Age,Age_Cat,C.b.coll.,N.b.coll.,C.N..bone.,CN.accept,X..collagen.yield..bone.,elevation,dist2coast,d2coast_km,elev.factor,Temp_Mean,Precip_Mean,Temp_Mean_Seasonality,Precip_Mean_Seasonality,Temp_Mean.sd,Precip_Mean.sd,Temp_Mean_Seasonality.sd,Precip_Mean_Seasonality.sd,Demography.kde.14c,Demography.kde.corr.14c,Demography.kde.14c.sd,Demography.kde.corr.14c.sd,Citations,median.year
Kirawi MH,Kirawi,Lake Titicaca Basin,South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4163,-68.6468,1613,CK65-1086,#N/A,#N/A,M,45+,#N/A,-16.6,10.6,3.1,y,#N/A,3825,285383.3355,285.3833355,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.69,0.02,0.000191083,0.00000244,0.0000503,0.00000111,"Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J. (2008). Tiwanaku influence in the south central Andes: strontium isotope analysis and Middle Horizon migration. Latin American Antiquity, 3-23.; Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Vanderbilt University, Nashville, TN.",1145
Kirawi MH,Kirawi,Lake Titicaca Basin,South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4163,-68.6468,1614,CK65-1130,F1195,#N/A,M,20--30,#N/A,-14.7,10.2,3.1,y,#N/A,3825,285383.3355,285.3833355,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.67,0.02,0.000191136,0.00000245,0.0000503,0.00000109,"Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J. (2008). Tiwanaku influence in the south central Andes: strontium isotope analysis and Middle Horizon migration. Latin American Antiquity, 3-23.; Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Vanderbilt University, Nashville, TN.",1152
Kirawi MH,Kirawi,Lake Titicaca Basin,South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4163,-68.6468,1615,CK65-1027,F1191,#N/A,F,20--25,#N/A,-16.8,10,3.1,y,#N/A,3825,285383.3355,285.3833355,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.72,0.02,0.000191765,0.00000245,0.0000507,0.00000108,"Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.; Knudson, K. J. (2004). Tiwanaku residential mobility in the south central Andes: identifying archaeological human migration through strontium isotope analysis. The University of Wisconsin-Madison, Madison, WI.; Knudson, K. J. (2008). Tiwanaku influence in the south central Andes: strontium isotope analysis and Middle Horizon migration. Latin American Antiquity, 3-23.; Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Vanderbilt University, Nashville, TN.",1151
Lukurmata EIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1616,LKM-3042,#N/A,#N/A,M,15--20,#N/A,-18.8,10.5,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.3,0.02,0.00014529,0.00000241,0.0000409,0.00000108,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1748
Lukurmata EIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1617,LKM-3043,#N/A,#N/A,F,35--45,#N/A,-19.3,9.8,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.31,0.02,0.000146388,0.00000241,0.0000411,0.00000109,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1753
Lukurmata EIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1618,LKM-3045,#N/A,#N/A,M,40--50,#N/A,-18.4,10.1,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.29,0.02,0.00014666,0.00000243,0.0000407,0.00000108,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1750
Lukurmata EIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1619,LKM-3048,#N/A,#N/A,M,50+,#N/A,-18.7,13.1,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.3,0.02,0.000146962,0.00000241,0.0000409,0.00000107,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1748
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1620,LKM-0043,#N/A,#N/A,F,35--45,#N/A,-18,10.6,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.55,0.01,0.000271213,0.00000255,0.0000742,0.00000113,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",698
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1621,LKM-3036,#N/A,#N/A,#N/A,40+,#N/A,-17.9,12.2,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.53,0.01,0.000269298,0.00000254,0.0000753,0.00000114,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",698.5
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1622,LKM-3513,#N/A,#N/A,M,35--45,#N/A,-14.2,12.1,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.51,0.01,0.000270485,0.00000255,0.0000747,0.00000115,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",698
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1623,LKM-4140,#N/A,#N/A,F,50+,#N/A,-18.5,14.8,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.55,0.01,0.000270134,0.00000254,0.0000749,0.00000114,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",700
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1624,LKM-8495,#N/A,#N/A,M,35--49,#N/A,-18.3,13.6,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.54,0.01,0.000269416,0.00000257,0.0000744,0.00000114,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",698
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1625,LKM-9193,#N/A,#N/A,M?,Adult,#N/A,-16.8,14.8,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.51,0.01,0.000271972,0.00000256,0.0000751,0.00000113,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",698
Lukurmata LIP,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1626,LKM-9272,#N/A,#N/A,F,40--50,#N/A,-17.3,12.4,3.3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.51,0.01,0.0002692,0.00000253,0.0000755,0.00000115,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",703
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1627,LKM-3459,#N/A,#N/A,F,30--40,#N/A,-18.6,11.7,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.7,0.02,0.000191288,0.00000246,0.0000498,0.0000011,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1149
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1628,LKM-6625,#N/A,#N/A,M,45+,#N/A,-12.5,10.7,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.7,0.02,0.000190471,0.00000243,0.00005,0.00000111,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1154
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1629,LKM-7022,#N/A,#N/A,M,20--25,#N/A,-16.5,12.2,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.68,0.02,0.000190905,0.00000245,0.0000506,0.00000111,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1153
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1630,LKM-7379,#N/A,#N/A,F,50+,#N/A,-13.2,11.1,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.66,0.02,0.000191667,0.00000246,0.0000509,0.0000011,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1149
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1631,LKM-8444,#N/A,#N/A,F,45--50,#N/A,-17.9,12.1,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.69,0.02,0.000191792,0.00000245,0.0000502,0.00000112,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1148
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1632,LKM-9271-2,#N/A,#N/A,F,20--23,#N/A,-18,11.8,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.67,0.02,0.000191605,0.00000247,0.0000504,0.0000011,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1152
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1633,LKM-9271-3,#N/A,#N/A,M?,25--45,#N/A,-18,13.8,3,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.71,0.02,0.000191614,0.00000247,0.00005,0.00000112,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1152
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1634,LKM-9352,#N/A,#N/A,M,40--45,#N/A,-16.5,12.6,3.2,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.05,0.03,2.67,0.02,0.000191464,0.00000245,0.0000507,0.0000011,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1149
Lukurmata MH,Lukurmata,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.4426,-68.7163,1635,LKM-9620,#N/A,#N/A,F,45+,#N/A,-17.9,11.8,3.1,y,#N/A,3850,278350.9196,278.3509196,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.7,0.02,0.000191138,0.00000244,0.0000503,0.00000112,"Knudson, K. J. (2009). Oxygen isotope analysis in a land of environmental extremes: the complexities of isotopic work in the Andes. International Journal of Osteoarchaeology, 19(2), 171-191.; Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1147
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1636,1,sj30,#N/A,I,Juvenile,#N/A,-18.2,12.8,3.2,y,17.8,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3.02,0.02,0.000145475,0.00000169,0.0000403,0.000000998,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2349
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1637,1,sj14,#N/A,I,Juvenile,#N/A,-12.1,13.8,3.2,y,13.6,4010,282453.4325,282.4534325,Highland,11.23,2.34,188.77,0.78,0.05,0.05,3.04,0.02,0.000145583,0.00000169,0.0000405,0.000001,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2351
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1638,1,sj16,#N/A,I,Juvenile,#N/A,-18.8,9.2,3.2,y,#N/A,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3.03,0.02,0.000145737,0.00000171,0.0000403,0.000001,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2344
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1639,2,sj20,#N/A,I,Young Adult,#N/A,-18.5,11.2,3.2,y,8.1,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3.03,0.02,0.000145689,0.0000017,0.0000405,0.00000101,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2353
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1640,1,sj23,#N/A,I,Juvenile,#N/A,-19.2,8.8,3.2,y,7,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3,0.02,0.000145602,0.00000169,0.0000407,0.000000999,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2352
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1641,1,sj24,#N/A,I,Adult,#N/A,-18.2,10.7,3.2,y,3.8,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3.01,0.02,0.000145636,0.00000171,0.0000403,0.000000998,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2346
Muruqullu EH,Muruqullu,Copacabana Peninsula,South Highlands,Early Horizon,2749,1949,2749,1949,NA,NA,#N/A,#N/A,-16.0835,-69.0942,1642,3,sj29,#N/A,I,Adolescent,#N/A,-18.2,11.2,3.2,y,2.2,4010,282453.4325,282.4534325,Highland,11.24,2.34,188.77,0.78,0.05,0.05,3,0.02,0.000145944,0.00000171,0.0000406,0.00000101,"Juengst, S. L., Hutchinson, D. L., Chávez, K. M., Chávez, S. J., Chávez, S. R., Krigbaum, J., et al. (2021). The resiliency of diet on the Copacabana Peninsula, Bolivia. Journal of Anthropological Archaeology, 61, 101260.",2350
